Match_ID,Match_Date,League,Home_Team,Away_Team,Venue_Type,Weather,Home_Goals,Away_Goals,Possession_Home_Percent,Shots_On_Target_Home,Shots_On_Target_Away,Fouls_Committed,Yellow_Cards,Red_Cards,Attendance,Possession_Away_Percent,Match_Result,Total_Goals,Goal_Difference,Absolute_Goal_Difference,Total_Shots_On_Target,Possession_Difference,Absolute_Possession_Difference,Year,Month,Day_Name
MTC-21849,2024-02-22,Cup Series,Kolkata Strikers,Kerala Blasters,Away,Windy,0,5,35,6,11,6,6,1,32059,65,Away Win,5,-5,5,17,-30,30,2024,2,Thursday
MTC-23370,2024-02-22,Cup Series,Mumbai United,Hyderabad Falcons,Away,Cloudy,5,4,64,1,2,8,1,1,22466,36,Home Win,9,1,1,3,28,28,2024,2,Thursday
MTC-20331,2024-02-22,Championship League,Kolkata Strikers,Pune Warriors,Home,Cloudy,5,1,51,4,6,18,6,0,14978,49,Home Win,6,4,4,10,2,2,2024,2,Thursday
MTC-22421,2024-02-22,Premier Division,Goa Sharks,Kolkata Strikers,Neutral,Cloudy,1,3,70,12,3,24,5,0,7213,30,Away Win,4,-2,2,15,40,40,2024,2,Thursday
MTC-23627,2024-02-23,Premier Division,Bengaluru FC,Hyderabad Falcons,Home,Windy,1,2,70,5,13,18,4,0,23830,30,Away Win,3,-1,1,18,40,40,2024,2,Friday
MTC-23417,2024-02-23,Premier Division,Mumbai United,Jaipur Lions,Neutral,Rainy,2,4,56,11,8,17,2,1,30229,44,Away Win,6,-2,2,19,12,12,2024,2,Friday
MTC-20603,2024-02-23,Premier Division,Delhi Dynamos,Chennai Titans,Neutral,Windy,0,1,66,11,3,16,1,1,45977,34,Away Win,1,-1,1,14,32,32,2024,2,Friday
MTC-21435,2024-02-23,Premier Division,Pune Warriors,Kolkata Strikers,Neutral,Clear,3,3,40,8,7,21,6,0,23865,60,Draw,6,0,0,15,-20,20,2024,2,Friday
MTC-23425,2024-02-23,Championship League,Goa Sharks,Jaipur Lions,Neutral,Cloudy,1,3,52,3,5,12,5,1,51152,48,Away Win,4,-2,2,8,4,4,2024,2,Friday
MTC-21165,2024-02-23,Cup Series,Delhi Dynamos,Mumbai United,Neutral,Cloudy,2,3,30,12,6,20,2,0,39796,70,Away Win,5,-1,1,18,-40,40,2024,2,Friday
MTC-21917,2024-02-24,Championship League,Pune Warriors,Mumbai United,Home,Rainy,0,2,49,9,7,11,4,1,49275,51,Away Win,2,-2,2,16,-2,2,2024,2,Saturday
MTC-20290,2024-02-24,Cup Series,Goa Sharks,Bengaluru FC,Neutral,Rainy,2,0,70,13,4,20,0,0,58073,30,Home Win,2,2,2,17,40,40,2024,2,Saturday
MTC-22983,2024-02-24,Championship League,Chennai Titans,Kerala Blasters,Away,Rainy,1,5,35,14,13,21,1,0,39798,65,Away Win,6,-4,4,27,-30,30,2024,2,Saturday
MTC-21981,2024-02-24,Championship League,Hyderabad Falcons,Bengaluru FC,Away,Cloudy,3,0,38,4,4,17,5,1,47397,62,Home Win,3,3,3,8,-24,24,2024,2,Saturday
MTC-21283,2024-02-24,Championship League,Goa Sharks,Hyderabad Falcons,Away,Cloudy,1,2,56,3,3,12,5,1,61823,44,Away Win,3,-1,1,6,12,12,2024,2,Saturday
MTC-21257,2024-02-25,Championship League,Pune Warriors,Delhi Dynamos,Neutral,Clear,1,2,37,13,5,19,3,1,19731,63,Away Win,3,-1,1,18,-26,26,2024,2,Sunday
MTC-20077,2024-02-25,Championship League,Kerala Blasters,Hyderabad Falcons,Away,Clear,4,1,47,14,5,16,3,0,44485,53,Home Win,5,3,3,19,-6,6,2024,2,Sunday
MTC-21220,2024-02-25,Cup Series,Kolkata Strikers,Delhi Dynamos,Away,Clear,4,4,65,0,5,15,3,0,57238,35,Draw,8,0,0,5,30,30,2024,2,Sunday
MTC-21328,2024-02-25,Premier Division,Goa Sharks,Delhi Dynamos,Home,Rainy,3,2,42,7,0,17,5,0,23392,58,Home Win,5,1,1,7,-16,16,2024,2,Sunday
MTC-23481,2024-02-25,Championship League,Hyderabad Falcons,Delhi Dynamos,Away,Cloudy,1,4,36,2,7,6,2,0,8396,64,Away Win,5,-3,3,9,-28,28,2024,2,Sunday
MTC-21827,2024-02-26,Cup Series,Kolkata Strikers,Bengaluru FC,Away,Rainy,4,4,49,1,6,16,1,1,51569,51,Draw,8,0,0,7,-2,2,2024,2,Monday
MTC-23331,2024-02-26,Premier Division,Kolkata Strikers,Bengaluru FC,Home,Clear,2,3,37,2,11,14,0,1,46328,63,Away Win,5,-1,1,13,-26,26,2024,2,Monday
MTC-21000,2024-02-26,Premier Division,Jaipur Lions,Delhi Dynamos,Home,Windy,3,3,67,0,8,18,0,1,18116,33,Draw,6,0,0,8,34,34,2024,2,Monday
MTC-23389,2024-02-26,Cup Series,Bengaluru FC,Chennai Titans,Away,Cloudy,2,2,48,1,1,11,1,1,47226,52,Draw,4,0,0,2,-4,4,2024,2,Monday
MTC-20434,2024-02-26,Championship League,Kolkata Strikers,Bengaluru FC,Neutral,Clear,3,2,43,4,5,7,6,1,27805,57,Home Win,5,1,1,9,-14,14,2024,2,Monday
MTC-23486,2024-02-27,Premier Division,Bengaluru FC,Delhi Dynamos,Neutral,Windy,3,4,30,0,10,15,6,0,61847,70,Away Win,7,-1,1,10,-40,40,2024,2,Tuesday
MTC-21690,2024-02-27,Premier Division,Kerala Blasters,Bengaluru FC,Home,Rainy,0,3,63,3,0,15,1,0,63896,37,Away Win,3,-3,3,3,26,26,2024,2,Tuesday
MTC-22467,2024-02-28,Championship League,Jaipur Lions,Delhi Dynamos,Away,Cloudy,5,5,37,13,0,22,1,1,33133,63,Draw,10,0,0,13,-26,26,2024,2,Wednesday
MTC-22055,2024-02-28,Premier Division,Chennai Titans,Pune Warriors,Home,Cloudy,4,3,41,7,11,11,6,1,62387,59,Home Win,7,1,1,18,-18,18,2024,2,Wednesday
MTC-22024,2024-02-28,Premier Division,Jaipur Lions,Hyderabad Falcons,Neutral,Cloudy,5,3,32,6,2,24,1,1,29562,68,Home Win,8,2,2,8,-36,36,2024,2,Wednesday
MTC-21858,2024-02-28,Cup Series,Kerala Blasters,Delhi Dynamos,Away,Windy,2,4,64,14,14,6,5,1,54196,36,Away Win,6,-2,2,28,28,28,2024,2,Wednesday
MTC-20990,2024-02-28,Cup Series,Delhi Dynamos,Hyderabad Falcons,Home,Windy,2,3,66,0,9,16,2,0,52076,34,Away Win,5,-1,1,9,32,32,2024,2,Wednesday
MTC-22601,2024-02-29,Premier Division,Chennai Titans,Kerala Blasters,Away,Windy,0,2,52,13,11,22,5,1,10290,48,Away Win,2,-2,2,24,4,4,2024,2,Thursday
MTC-23612,2024-02-29,Premier Division,Jaipur Lions,Hyderabad Falcons,Home,Windy,3,2,47,8,5,11,1,1,52430,53,Home Win,5,1,1,13,-6,6,2024,2,Thursday
MTC-20123,2024-03-01,Cup Series,Hyderabad Falcons,Kolkata Strikers,Away,Rainy,4,2,60,9,6,17,2,1,28706,40,Home Win,6,2,2,15,20,20,2024,3,Friday
MTC-22034,2024-03-01,Cup Series,Bengaluru FC,Goa Sharks,Home,Cloudy,4,4,53,0,7,19,6,0,14506,47,Draw,8,0,0,7,6,6,2024,3,Friday
MTC-22546,2024-03-01,Cup Series,Hyderabad Falcons,Jaipur Lions,Home,Rainy,4,1,49,6,11,13,4,1,49363,51,Home Win,5,3,3,17,-2,2,2024,3,Friday
MTC-20880,2024-03-02,Cup Series,Goa Sharks,Pune Warriors,Away,Windy,0,0,46,10,6,16,1,0,7517,54,Draw,0,0,0,16,-8,8,2024,3,Saturday
MTC-20289,2024-03-02,Premier Division,Kolkata Strikers,Chennai Titans,Home,Clear,5,0,37,3,2,6,4,0,45634,63,Home Win,5,5,5,5,-26,26,2024,3,Saturday
MTC-21161,2024-03-02,Premier Division,Jaipur Lions,Hyderabad Falcons,Away,Clear,0,1,66,0,14,12,0,1,63744,34,Away Win,1,-1,1,14,32,32,2024,3,Saturday
MTC-20214,2024-03-02,Championship League,Bengaluru FC,Pune Warriors,Home,Windy,0,1,67,4,9,18,0,1,28248,33,Away Win,1,-1,1,13,34,34,2024,3,Saturday
MTC-21069,2024-03-02,Premier Division,Goa Sharks,Pune Warriors,Neutral,Cloudy,0,3,48,9,0,16,5,1,45688,52,Away Win,3,-3,3,9,-4,4,2024,3,Saturday
MTC-23554,2024-03-03,Championship League,Kerala Blasters,Bengaluru FC,Home,Cloudy,0,2,49,11,14,18,3,1,55630,51,Away Win,2,-2,2,25,-2,2,2024,3,Sunday
MTC-20950,2024-03-03,Cup Series,Kerala Blasters,Chennai Titans,Home,Clear,3,4,52,6,14,6,5,1,18074,48,Away Win,7,-1,1,20,4,4,2024,3,Sunday
MTC-22254,2024-03-03,Championship League,Kolkata Strikers,Chennai Titans,Neutral,Clear,3,3,51,1,12,6,5,0,41253,49,Draw,6,0,0,13,2,2,2024,3,Sunday
MTC-20677,2024-03-03,Premier Division,Kolkata Strikers,Kerala Blasters,Away,Windy,0,3,65,10,14,12,5,0,29816,35,Away Win,3,-3,3,24,30,30,2024,3,Sunday
MTC-21956,2024-03-04,Premier Division,Pune Warriors,Delhi Dynamos,Home,Clear,1,5,52,3,3,11,4,0,41396,48,Away Win,6,-4,4,6,4,4,2024,3,Monday
MTC-22794,2024-03-05,Cup Series,Hyderabad Falcons,Chennai Titans,Home,Windy,0,5,36,1,9,5,1,0,27851,64,Away Win,5,-5,5,10,-28,28,2024,3,Tuesday
MTC-20119,2024-03-05,Cup Series,Pune Warriors,Kolkata Strikers,Home,Clear,4,3,53,11,3,13,1,1,44291,47,Home Win,7,1,1,14,6,6,2024,3,Tuesday
MTC-21731,2024-03-05,Cup Series,Mumbai United,Kolkata Strikers,Away,Cloudy,0,2,49,9,11,15,3,1,32715,51,Away Win,2,-2,2,20,-2,2,2024,3,Tuesday
MTC-20171,2024-03-05,Premier Division,Hyderabad Falcons,Mumbai United,Away,Cloudy,5,5,38,7,9,7,5,1,55487,62,Draw,10,0,0,16,-24,24,2024,3,Tuesday
MTC-21352,2024-03-05,Premier Division,Chennai Titans,Jaipur Lions,Home,Rainy,4,5,47,11,10,18,5,0,8428,53,Away Win,9,-1,1,21,-6,6,2024,3,Tuesday
MTC-23721,2024-03-05,Championship League,Mumbai United,Delhi Dynamos,Away,Rainy,3,3,31,12,14,21,6,1,33675,69,Draw,6,0,0,26,-38,38,2024,3,Tuesday
MTC-21972,2024-03-06,Cup Series,Kolkata Strikers,Goa Sharks,Neutral,Rainy,0,2,51,14,9,19,5,0,39590,49,Away Win,2,-2,2,23,2,2,2024,3,Wednesday
MTC-22945,2024-03-06,Championship League,Bengaluru FC,Goa Sharks,Neutral,Clear,2,3,50,12,12,23,2,1,33146,50,Away Win,5,-1,1,24,0,0,2024,3,Wednesday
MTC-21202,2024-03-06,Championship League,Jaipur Lions,Hyderabad Falcons,Away,Clear,5,0,39,4,4,17,6,0,55117,61,Home Win,5,5,5,8,-22,22,2024,3,Wednesday
MTC-21730,2024-03-06,Cup Series,Jaipur Lions,Delhi Dynamos,Home,Windy,2,3,46,8,4,21,6,0,41246,54,Away Win,5,-1,1,12,-8,8,2024,3,Wednesday
MTC-20710,2024-03-06,Championship League,Delhi Dynamos,Mumbai United,Home,Windy,3,1,49,14,8,18,6,1,61885,51,Home Win,4,2,2,22,-2,2,2024,3,Wednesday
MTC-22216,2024-03-06,Premier Division,Chennai Titans,Kerala Blasters,Away,Windy,3,3,65,8,9,19,2,1,23838,35,Draw,6,0,0,17,30,30,2024,3,Wednesday
MTC-22156,2024-03-07,Premier Division,Kerala Blasters,Jaipur Lions,Neutral,Windy,5,5,43,4,7,18,0,0,49694,57,Draw,10,0,0,11,-14,14,2024,3,Thursday
MTC-23453,2024-03-07,Championship League,Chennai Titans,Hyderabad Falcons,Away,Windy,1,3,40,0,13,10,2,0,29117,60,Away Win,4,-2,2,13,-20,20,2024,3,Thursday
MTC-20782,2024-03-07,Premier Division,Bengaluru FC,Pune Warriors,Away,Cloudy,0,1,56,14,8,21,6,1,50479,44,Away Win,1,-1,1,22,12,12,2024,3,Thursday
MTC-22539,2024-03-07,Premier Division,Pune Warriors,Kerala Blasters,Away,Clear,4,0,61,12,6,10,3,1,7466,39,Home Win,4,4,4,18,22,22,2024,3,Thursday
MTC-20166,2024-03-08,Premier Division,Mumbai United,Kolkata Strikers,Home,Rainy,5,4,69,6,5,14,1,1,54228,31,Home Win,9,1,1,11,38,38,2024,3,Friday
MTC-22205,2024-03-08,Cup Series,Bengaluru FC,Goa Sharks,Home,Cloudy,0,1,60,6,11,20,3,1,30900,40,Away Win,1,-1,1,17,20,20,2024,3,Friday
MTC-20204,2024-03-08,Championship League,Goa Sharks,Chennai Titans,Away,Rainy,0,1,42,5,1,18,1,0,37313,58,Away Win,1,-1,1,6,-16,16,2024,3,Friday
MTC-23756,2024-03-08,Cup Series,Kerala Blasters,Bengaluru FC,Home,Cloudy,0,3,32,11,0,21,3,0,12136,68,Away Win,3,-3,3,11,-36,36,2024,3,Friday
MTC-22258,2024-03-08,Championship League,Kerala Blasters,Delhi Dynamos,Home,Clear,4,5,54,5,2,5,3,1,18452,46,Away Win,9,-1,1,7,8,8,2024,3,Friday
MTC-21434,2024-03-09,Championship League,Hyderabad Falcons,Jaipur Lions,Home,Windy,3,2,65,1,7,7,2,0,27135,35,Home Win,5,1,1,8,30,30,2024,3,Saturday
MTC-20241,2024-03-09,Championship League,Mumbai United,Kerala Blasters,Home,Clear,4,2,70,11,13,14,4,0,28941,30,Home Win,6,2,2,24,40,40,2024,3,Saturday
MTC-23212,2024-03-09,Premier Division,Pune Warriors,Mumbai United,Home,Rainy,0,5,57,9,9,13,0,0,48393,43,Away Win,5,-5,5,18,14,14,2024,3,Saturday
MTC-22409,2024-03-09,Championship League,Kerala Blasters,Chennai Titans,Neutral,Clear,3,5,53,6,1,7,1,1,13576,47,Away Win,8,-2,2,7,6,6,2024,3,Saturday
MTC-21014,2024-03-09,Premier Division,Hyderabad Falcons,Pune Warriors,Away,Rainy,3,2,54,4,3,12,1,1,19858,46,Home Win,5,1,1,7,8,8,2024,3,Saturday
MTC-23696,2024-03-09,Championship League,Bengaluru FC,Kerala Blasters,Home,Cloudy,2,4,68,11,1,22,6,1,6093,32,Away Win,6,-2,2,12,36,36,2024,3,Saturday
MTC-20535,2024-03-10,Premier Division,Bengaluru FC,Goa Sharks,Neutral,Cloudy,1,0,45,9,11,23,5,1,12796,55,Home Win,1,1,1,20,-10,10,2024,3,Sunday
MTC-20718,2024-03-10,Championship League,Delhi Dynamos,Kerala Blasters,Away,Rainy,3,4,42,10,5,9,2,1,14480,58,Away Win,7,-1,1,15,-16,16,2024,3,Sunday
MTC-21588,2024-03-10,Cup Series,Kerala Blasters,Chennai Titans,Neutral,Cloudy,0,5,64,7,5,21,0,1,11203,36,Away Win,5,-5,5,12,28,28,2024,3,Sunday
MTC-20681,2024-03-10,Cup Series,Chennai Titans,Hyderabad Falcons,Home,Windy,2,3,31,4,5,18,0,1,3778,69,Away Win,5,-1,1,9,-38,38,2024,3,Sunday
MTC-21524,2024-03-10,Championship League,Goa Sharks,Kerala Blasters,Away,Clear,4,5,39,12,5,5,3,0,30969,61,Away Win,9,-1,1,17,-22,22,2024,3,Sunday
MTC-23335,2024-03-10,Premier Division,Mumbai United,Delhi Dynamos,Home,Rainy,0,2,38,2,11,7,6,1,28118,62,Away Win,2,-2,2,13,-24,24,2024,3,Sunday
MTC-20660,2024-03-10,Championship League,Pune Warriors,Jaipur Lions,Neutral,Rainy,3,4,56,2,9,20,5,0,22164,44,Away Win,7,-1,1,11,12,12,2024,3,Sunday
MTC-22201,2024-03-10,Premier Division,Kerala Blasters,Delhi Dynamos,Away,Clear,0,5,60,9,0,15,4,0,56925,40,Away Win,5,-5,5,9,20,20,2024,3,Sunday
MTC-21056,2024-03-10,Premier Division,Chennai Titans,Goa Sharks,Home,Rainy,2,4,54,2,14,19,2,1,19456,46,Away Win,6,-2,2,16,8,8,2024,3,Sunday
MTC-20044,2024-03-11,Championship League,Kerala Blasters,Hyderabad Falcons,Home,Rainy,5,2,46,13,10,15,5,0,16700,54,Home Win,7,3,3,23,-8,8,2024,3,Monday
MTC-20826,2024-03-11,Championship League,Bengaluru FC,Kerala Blasters,Home,Cloudy,4,3,30,1,12,11,4,1,26337,70,Home Win,7,1,1,13,-40,40,2024,3,Monday
MTC-23248,2024-03-11,Premier Division,Goa Sharks,Bengaluru FC,Away,Clear,4,2,66,7,3,24,4,0,55175,34,Home Win,6,2,2,10,32,32,2024,3,Monday
MTC-23752,2024-03-12,Cup Series,Chennai Titans,Kerala Blasters,Neutral,Clear,0,1,35,9,4,20,3,1,45668,65,Away Win,1,-1,1,13,-30,30,2024,3,Tuesday
MTC-22984,2024-03-12,Cup Series,Pune Warriors,Goa Sharks,Away,Windy,4,5,42,13,6,22,2,0,16679,58,Away Win,9,-1,1,19,-16,16,2024,3,Tuesday
MTC-20176,2024-03-12,Cup Series,Jaipur Lions,Delhi Dynamos,Away,Windy,0,1,39,5,7,21,6,0,47871,61,Away Win,1,-1,1,12,-22,22,2024,3,Tuesday
MTC-22261,2024-03-12,Championship League,Bengaluru FC,Kolkata Strikers,Away,Rainy,5,2,67,13,5,20,4,1,59995,33,Home Win,7,3,3,18,34,34,2024,3,Tuesday
MTC-23767,2024-03-12,Premier Division,Goa Sharks,Jaipur Lions,Neutral,Windy,4,3,35,0,1,5,5,1,20505,65,Home Win,7,1,1,1,-30,30,2024,3,Tuesday
MTC-21518,2024-03-13,Championship League,Hyderabad Falcons,Pune Warriors,Neutral,Cloudy,3,2,52,0,9,11,6,0,37183,48,Home Win,5,1,1,9,4,4,2024,3,Wednesday
MTC-23298,2024-03-13,Premier Division,Pune Warriors,Kolkata Strikers,Away,Rainy,5,4,70,10,12,23,5,1,21025,30,Home Win,9,1,1,22,40,40,2024,3,Wednesday
MTC-21148,2024-03-13,Championship League,Pune Warriors,Goa Sharks,Neutral,Clear,1,1,64,7,0,21,0,1,47102,36,Draw,2,0,0,7,28,28,2024,3,Wednesday
MTC-20404,2024-03-13,Championship League,Bengaluru FC,Delhi Dynamos,Neutral,Windy,3,4,42,7,9,7,6,0,16723,58,Away Win,7,-1,1,16,-16,16,2024,3,Wednesday
MTC-20083,2024-03-13,Cup Series,Kerala Blasters,Hyderabad Falcons,Home,Windy,3,0,33,13,14,18,3,1,24398,67,Home Win,3,3,3,27,-34,34,2024,3,Wednesday
MTC-23013,2024-03-13,Cup Series,Goa Sharks,Delhi Dynamos,Away,Clear,2,2,30,13,12,15,6,0,60113,70,Draw,4,0,0,25,-40,40,2024,3,Wednesday
MTC-23548,2024-03-13,Cup Series,Delhi Dynamos,Pune Warriors,Home,Cloudy,2,3,54,8,0,6,6,1,57572,46,Away Win,5,-1,1,8,8,8,2024,3,Wednesday
MTC-23339,2024-03-13,Championship League,Bengaluru FC,Jaipur Lions,Home,Rainy,5,0,58,1,9,18,6,1,10178,42,Home Win,5,5,5,10,16,16,2024,3,Wednesday
MTC-21661,2024-03-13,Championship League,Goa Sharks,Mumbai United,Neutral,Rainy,5,2,63,1,10,13,6,1,42122,37,Home Win,7,3,3,11,26,26,2024,3,Wednesday
MTC-23145,2024-03-14,Cup Series,Goa Sharks,Pune Warriors,Home,Clear,1,3,43,8,13,6,5,1,34730,57,Away Win,4,-2,2,21,-14,14,2024,3,Thursday
MTC-21874,2024-03-14,Premier Division,Goa Sharks,Pune Warriors,Home,Clear,2,2,54,5,13,24,2,1,41605,46,Draw,4,0,0,18,8,8,2024,3,Thursday
MTC-22756,2024-03-14,Championship League,Goa Sharks,Bengaluru FC,Away,Rainy,4,2,59,2,0,19,4,0,62683,41,Home Win,6,2,2,2,18,18,2024,3,Thursday
MTC-22458,2024-03-15,Cup Series,Goa Sharks,Mumbai United,Neutral,Cloudy,1,5,43,10,2,19,1,1,49908,57,Away Win,6,-4,4,12,-14,14,2024,3,Friday
MTC-23207,2024-03-15,Premier Division,Bengaluru FC,Jaipur Lions,Neutral,Clear,1,0,68,8,7,20,5,1,52325,32,Home Win,1,1,1,15,36,36,2024,3,Friday
MTC-23759,2024-03-15,Cup Series,Mumbai United,Kolkata Strikers,Away,Cloudy,0,3,41,12,10,15,4,1,7019,59,Away Win,3,-3,3,22,-18,18,2024,3,Friday
MTC-22211,2024-03-15,Championship League,Kerala Blasters,Bengaluru FC,Neutral,Rainy,5,1,55,4,3,19,1,1,36084,45,Home Win,6,4,4,7,10,10,2024,3,Friday
MTC-22221,2024-03-16,Cup Series,Delhi Dynamos,Hyderabad Falcons,Away,Rainy,3,4,62,10,11,14,1,1,44220,38,Away Win,7,-1,1,21,24,24,2024,3,Saturday
MTC-22711,2024-03-16,Premier Division,Kerala Blasters,Mumbai United,Home,Rainy,2,2,67,6,5,16,4,1,55282,33,Draw,4,0,0,11,34,34,2024,3,Saturday
MTC-22105,2024-03-16,Championship League,Hyderabad Falcons,Goa Sharks,Home,Windy,2,2,42,9,12,12,5,1,15585,58,Draw,4,0,0,21,-16,16,2024,3,Saturday
MTC-23069,2024-03-16,Cup Series,Delhi Dynamos,Goa Sharks,Away,Cloudy,3,3,59,10,5,6,4,1,24452,41,Draw,6,0,0,15,18,18,2024,3,Saturday
MTC-23108,2024-03-16,Premier Division,Hyderabad Falcons,Jaipur Lions,Away,Cloudy,1,5,60,4,1,14,1,0,48094,40,Away Win,6,-4,4,5,20,20,2024,3,Saturday
MTC-20304,2024-03-17,Cup Series,Hyderabad Falcons,Pune Warriors,Neutral,Clear,0,0,32,10,2,15,5,0,16813,68,Draw,0,0,0,12,-36,36,2024,3,Sunday
MTC-20761,2024-03-17,Premier Division,Mumbai United,Chennai Titans,Neutral,Rainy,5,3,45,2,8,23,4,1,9840,55,Home Win,8,2,2,10,-10,10,2024,3,Sunday
MTC-20187,2024-03-17,Premier Division,Pune Warriors,Goa Sharks,Home,Clear,4,0,30,12,9,11,1,0,36472,70,Home Win,4,4,4,21,-40,40,2024,3,Sunday
MTC-20047,2024-03-17,Cup Series,Mumbai United,Pune Warriors,Neutral,Clear,1,0,40,3,10,14,5,1,41144,60,Home Win,1,1,1,13,-20,20,2024,3,Sunday
MTC-22886,2024-03-17,Cup Series,Chennai Titans,Mumbai United,Neutral,Clear,3,4,36,3,3,18,2,1,34906,64,Away Win,7,-1,1,6,-28,28,2024,3,Sunday
MTC-22165,2024-03-17,Premier Division,Jaipur Lions,Delhi Dynamos,Neutral,Windy,3,5,67,3,9,22,2,1,56488,33,Away Win,8,-2,2,12,34,34,2024,3,Sunday
MTC-20389,2024-03-18,Premier Division,Delhi Dynamos,Mumbai United,Neutral,Cloudy,2,0,61,3,6,22,6,1,43733,39,Home Win,2,2,2,9,22,22,2024,3,Monday
MTC-23035,2024-03-18,Cup Series,Kerala Blasters,Bengaluru FC,Away,Cloudy,5,3,64,9,13,22,0,1,59042,36,Home Win,8,2,2,22,28,28,2024,3,Monday
MTC-23480,2024-03-18,Cup Series,Hyderabad Falcons,Kerala Blasters,Neutral,Windy,5,0,69,1,5,15,5,1,27371,31,Home Win,5,5,5,6,38,38,2024,3,Monday
MTC-21021,2024-03-18,Cup Series,Goa Sharks,Chennai Titans,Neutral,Windy,1,1,48,1,12,18,5,1,30350,52,Draw,2,0,0,13,-4,4,2024,3,Monday
MTC-20991,2024-03-18,Championship League,Mumbai United,Chennai Titans,Away,Clear,2,4,46,6,3,14,3,1,48893,54,Away Win,6,-2,2,9,-8,8,2024,3,Monday
MTC-22659,2024-03-19,Championship League,Bengaluru FC,Hyderabad Falcons,Neutral,Rainy,3,0,50,3,4,9,6,1,17370,50,Home Win,3,3,3,7,0,0,2024,3,Tuesday
MTC-21723,2024-03-19,Championship League,Hyderabad Falcons,Delhi Dynamos,Away,Cloudy,5,5,70,0,5,23,2,0,44883,30,Draw,10,0,0,5,40,40,2024,3,Tuesday
MTC-21467,2024-03-20,Cup Series,Mumbai United,Hyderabad Falcons,Home,Clear,3,0,39,8,4,6,6,0,35752,61,Home Win,3,3,3,12,-22,22,2024,3,Wednesday
MTC-20192,2024-03-20,Cup Series,Mumbai United,Chennai Titans,Away,Windy,2,5,67,11,13,20,5,1,40848,33,Away Win,7,-3,3,24,34,34,2024,3,Wednesday
MTC-20574,2024-03-20,Cup Series,Goa Sharks,Mumbai United,Away,Rainy,5,3,47,12,7,24,2,0,27983,53,Home Win,8,2,2,19,-6,6,2024,3,Wednesday
MTC-22327,2024-03-20,Premier Division,Bengaluru FC,Chennai Titans,Neutral,Windy,4,5,40,2,2,12,2,0,21479,60,Away Win,9,-1,1,4,-20,20,2024,3,Wednesday
MTC-22580,2024-03-20,Premier Division,Delhi Dynamos,Mumbai United,Away,Clear,0,5,33,10,14,14,0,0,37909,67,Away Win,5,-5,5,24,-34,34,2024,3,Wednesday
MTC-22346,2024-03-20,Cup Series,Kolkata Strikers,Pune Warriors,Neutral,Clear,0,2,54,13,11,12,4,1,22360,46,Away Win,2,-2,2,24,8,8,2024,3,Wednesday
MTC-21750,2024-03-21,Championship League,Jaipur Lions,Kerala Blasters,Neutral,Clear,2,5,46,9,5,21,3,1,14819,54,Away Win,7,-3,3,14,-8,8,2024,3,Thursday
MTC-21678,2024-03-21,Championship League,Kolkata Strikers,Delhi Dynamos,Neutral,Clear,0,2,49,8,14,12,3,1,15271,51,Away Win,2,-2,2,22,-2,2,2024,3,Thursday
MTC-23555,2024-03-21,Cup Series,Chennai Titans,Kolkata Strikers,Away,Windy,5,4,63,3,4,13,1,0,13913,37,Home Win,9,1,1,7,26,26,2024,3,Thursday
MTC-23444,2024-03-21,Championship League,Mumbai United,Hyderabad Falcons,Neutral,Windy,5,3,45,11,3,9,3,1,18222,55,Home Win,8,2,2,14,-10,10,2024,3,Thursday
MTC-22030,2024-03-21,Cup Series,Jaipur Lions,Goa Sharks,Home,Cloudy,0,2,55,7,0,24,3,1,42129,45,Away Win,2,-2,2,7,10,10,2024,3,Thursday
MTC-23281,2024-03-22,Cup Series,Bengaluru FC,Kolkata Strikers,Neutral,Rainy,3,2,36,12,2,14,6,0,45174,64,Home Win,5,1,1,14,-28,28,2024,3,Friday
MTC-22803,2024-03-22,Cup Series,Bengaluru FC,Hyderabad Falcons,Away,Cloudy,1,5,39,13,0,10,6,0,23924,61,Away Win,6,-4,4,13,-22,22,2024,3,Friday
MTC-20482,2024-03-22,Premier Division,Delhi Dynamos,Kerala Blasters,Away,Clear,5,4,30,11,11,5,3,1,42764,70,Home Win,9,1,1,22,-40,40,2024,3,Friday
MTC-23592,2024-03-23,Cup Series,Hyderabad Falcons,Kolkata Strikers,Home,Rainy,1,5,59,13,6,24,1,1,51330,41,Away Win,6,-4,4,19,18,18,2024,3,Saturday
MTC-20858,2024-03-23,Championship League,Pune Warriors,Mumbai United,Home,Cloudy,0,2,37,1,5,6,2,0,51206,63,Away Win,2,-2,2,6,-26,26,2024,3,Saturday
MTC-22565,2024-03-23,Premier Division,Kolkata Strikers,Mumbai United,Neutral,Rainy,1,5,55,2,11,13,0,1,48373,45,Away Win,6,-4,4,13,10,10,2024,3,Saturday
MTC-23150,2024-03-23,Premier Division,Pune Warriors,Goa Sharks,Home,Cloudy,2,2,54,3,5,14,0,1,10458,46,Draw,4,0,0,8,8,8,2024,3,Saturday
MTC-20838,2024-03-23,Championship League,Kolkata Strikers,Mumbai United,Neutral,Clear,5,1,39,10,11,14,5,1,24991,61,Home Win,6,4,4,21,-22,22,2024,3,Saturday
MTC-20006,2024-03-23,Championship League,Kerala Blasters,Mumbai United,Home,Cloudy,5,3,65,4,0,14,4,0,43289,35,Home Win,8,2,2,4,30,30,2024,3,Saturday
